[00:01:41] Lobby Version: 0.6
[00:01:41] Lijiang Tower,Team 1,Team 2,1
[00:01:41] AK47H,Krawi,Foreshadow,TR33,Paintbrush,cjay,jishua,Soko,Thunda,Doomed,Vega,mozser
[00:01:43] 103.89,Thunda,Sombra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TR33,(-54.17, 96.06, 146.51),Team 2,0,0,200,0,0,0,0,0,0,0,0,0,2
[00:01:43] 103.89,jishua,Reinhardt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cjay,(-62.16, 95.97, 153.17),Team 2,0,0,500,0,0,0,0,0,0,0,0,0,0
[00:01:43] 103.89,Vega,Lúcio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AK47H,(-61.83, 99.49, 147.08),Team 2,0,0,200,0,0,0,0,0,0,0,0,0,4
[00:01:43] 103.89,Krawi,D.Va,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jishua,(48.85, 98.27, 147.44),Team 1,0,0,600,0,0,0,0,0,100,0,0,0,1
[00:01:43] 103.89,mozser,Moira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TR33,(-45.97, 95.71, 149.75),Team 2,5.69,0,200,0,0,0,0,100,0,0,0,0,5
[00:01:43] 103.89,AK47H,Winston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mozser,(51.08, 105.16, 145.46),Team 1,5.54,0,500,0,0,0,0,0,0,0,0,0,0
[00:01:43] 103.89,Foreshadow,Reaper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TR33,(65.05, 97.79, 145.67),Team 1,0,0,250,0,0,0,0,0,0,0,0,0,2
[00:01:43] 103.89,Soko,D.Va,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AK47H,(-56.37, 99.20, 146.53),Team 2,0,0,600,0,0,0,0,0,100,0,0,0,1
[00:01:43] 103.89,TR33,Sombra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mozser,(53.36, 95.47, 146.54),Team 1,0,0,200,0,0,0,0,0,0,0,0,0,3
[00:01:43] 103.89,cjay,Moira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mozser,(48.94, 97.33, 147.93),Team 1,5.80,0,200,0,0,0,0,100,0,0,0,0,5
[00:01:43] 103.89,Paintbrush,Lúcio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Doomed,(60.39, 99.91, 147.07),Team 1,0,0,200,0,0,0,0,0,0,0,0,0,4
[00:01:44] 104.88,0,0
[00:01:44] 104.89,Doomed,Reaper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Foreshadow,(-36.16, 95.00, 149.02),Team 2,0,0,250,0,0,0,0,0,0,0,0,0,3
[00:01:44] 104.89,Thunda,Sombra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Doomed,(-42.28, 95.75, 149.37),Team 2,0,0,200,0,0,0,0,0,0,0,0,0,2
[00:01:44] 104.89,jishua,Reinhardt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Doomed,(-42.38, 95.04, 151.70),Team 2,0,0,500,0,0,0,0,0,0,0,0,0,0
[00:01:44] 104.89,Vega,Lúcio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Krawi,(-48.39, 101.99, 142.56),Team 2,0,0,200,0,0,0,0,0,0,0,0,0,4
[00:01:44] 104.89,Krawi,D.Va,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Doomed,(35.70, 95.00, 149.25),Team 1,3.60,0,600,0,0,0,0,0,100,0,0,0,1
[00:01:44] 104.89,mozser,Moira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Foreshadow,(-39.07, 95.80, 149.79),Team 2,4.68,0,200,0,0,0,0,100,0,0,0,0,5
[00:01:44] 104.89,AK47H,Winston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Doomed,(32.72, 100.32, 146.00),Team 1,4.53,0,500,0,0,0,0,0,0,0,0,0,0
[00:01:44] 104.89,Foreshadow,Reaper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jishua,(34.71, 94.98, 149.65),Team 1,0,0,250,0,0,0,0,0,0,0,0,0,2
[00:01:44] 104.89,Soko,D.Va,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AK47H,(-41.84, 103.41, 146.76),Team 2,0,0,600,0,0,0,0,0,100,0,0,0,1
